date,refyear_clean,refmonth_clean,refperiodid,period,freqcode,refyear,refmonth,flowcode,flowdesc,reportercode,reporteriso,reporterdesc,partnercode,partneriso,partnerdesc,cmdcode,cmddesc,cifvalue,fobvalue,primaryvalue,qty,alt_qty,net_wgt,gross_wgt,qtyunitcode,qtyunitabbr,altqtyunitcode,altqtyunitabbr,isreported,isaggregate,isleaf,aggrlevel
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,442,LUX,Luxembourg,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",28771183.989,28681402.329,28771183.989,475.684,475684.113,951.328,0.0,8,kg,15,g,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,446,MAC,"China, Macao SAR",0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",19457844.673,,19457844.673,0.0,0.0,0.0,0.0,-1,,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,454,MWI,Malawi,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",1691.51,,1691.51,10.0,10.0,10.0,0.0,8,kg,8,kg,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,458,MYS,Malaysia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",2875517094.828,,2875517094.828,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,462,MDV,Maldives,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",266679.154,,266679.154,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,466,MLI,Mali,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",2337851.682,,2337851.682,57.82,57.82,57.82,0.0,8,kg,8,kg,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,470,MLT,Malta,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",3673575.536,,3673575.536,450.6,449601.0,,0.0,8,kg,15,g,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,478,MRT,Mauritania,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",9925.639,,9925.639,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,480,MUS,Mauritius,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",35996579.065,35456301.704,35996579.065,663.0,663.0,148.0,0.0,8,kg,8,kg,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,484,MEX,Mexico,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",,139485279.0,139485279.0,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,490,S19,"Other Asia, nes",0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",1709828738.616,,1709828738.616,27448.735,0.0,27448.735,0.0,8,kg,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,496,MNG,Mongolia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",976652.884,,976652.884,17.558,17.558,17.558,0.0,8,kg,8,kg,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,498,MDA,Rep. of Moldova,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",5006.0,,5006.0,0.273,273.0,0.273,0.0,8,kg,15,g,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,499,MNE,Montenegro,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",2758809.309,,2758809.309,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,504,MAR,Morocco,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",59574030.509,,59574030.509,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,512,OMN,Oman,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",738038953.331,,738038953.331,12178.049,0.0,12178.049,0.0,8,kg,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,516,NAM,Namibia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",1727.577,1434.011,1727.577,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,528,NLD,Netherlands,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",297324705.228,,297324705.228,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,533,ABW,Aruba,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",36837.988,,36837.988,5.414,0.0,5.414,0.0,8,kg,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,554,NZL,New Zealand,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",44735456.705,44685096.032,44735456.705,693.787,693787.0,693.787,0.0,8,kg,15,g,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,558,NIC,Nicaragua,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",1123.59,,1123.59,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,562,NER,Niger,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",29317.26,,29317.26,3.0,3.0,3.0,0.0,8,kg,8,kg,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,566,NGA,Nigeria,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",9045.299,,9045.299,55.8,55.8,55.8,0.0,8,kg,8,kg,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,579,NOR,Norway,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4704701.944,,4704701.944,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,586,PAK,Pakistan,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",29592307.659,,29592307.659,539.936,539936.0,539.936,0.0,8,kg,15,g,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,591,PAN,Panama,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",3931077.0,,3931077.0,670.0,670.0,670.0,670.0,8,kg,8,kg,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,598,PNG,Papua New Guinea,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",12196.602,,12196.602,3.0,0.0,3.0,0.0,8,kg,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,604,PER,Peru,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",68323.12,,68323.12,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,608,PHL,Philippines,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",78309589.0,76097546.0,78309589.0,6223.413,0.0,6223.413,11240.51,8,kg,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,616,POL,Poland,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",329109690.0,,329109690.0,5368.651,0.0,5501.217,0.0,8,kg,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,620,PRT,Portugal,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",67051656.695,,67051656.695,1201.076,1201076.0,1206.083,0.0,8,kg,15,g,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,626,TLS,Timor-Leste,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",46.58,,46.58,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,634,QAT,Qatar,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",351589563.081,,351589563.081,5811.691,0.0,5811.691,0.0,8,kg,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,682,SAU,Saudi Arabia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",7310614894.301,,7310614894.301,118984.499,0.0,118984.499,0.0,8,kg,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,686,SEN,Senegal,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",2100517.636,,2100517.636,119.0,119.0,119.0,0.0,8,kg,8,kg,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,688,SRB,Serbia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",58229367.0,56515882.0,58229367.0,913.73,913730.0,918.62,0.0,8,kg,15,g,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,690,SYC,Seychelles,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",3854.505,,3854.505,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,699,IND,India,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",42644273706.892,,42644273706.892,743745.85,0.0,743745.85,0.0,8,kg,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,702,SGP,Singapore,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",12558643897.038,,12558643897.038,207444.993,0.0,207444.993,0.0,8,kg,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,703,SVK,Slovakia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",63586448.11,63271369.678,63586448.11,1472.08,0.0,,0.0,8,kg,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,704,VNM,Viet Nam,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",270506403.485,,270506403.485,4426.527,0.0,4426.527,0.0,8,kg,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,705,SVN,Slovenia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",148409328.199,,148409328.199,2405.417,2405417.438,2411.878,0.0,8,kg,15,g,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,710,ZAF,South Africa,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",,667579368.796,667579368.796,11475.51,11475.51,11475.51,0.0,8,kg,8,kg,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,716,ZWE,Zimbabwe,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",7519.14,,7519.14,0.03,30.0,6.0,0.0,8,kg,15,g,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,724,ESP,Spain,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",583025980.048,,583025980.048,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,748,SWZ,Eswatini,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4409.29,,4409.29,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,752,SWE,Sweden,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",178024147.379,,178024147.379,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,757,CHE,Switzerland,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",102247677326.706,,102247677326.706,2387468.035,0.0,2387468.035,0.0,8,kg,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,764,THA,Thailand,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",7918875084.944,,7918875084.944,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,768,TGO,Togo,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",3521269.032,,3521269.032,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,780,TTO,Trinidad and Tobago,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",685664.016,,685664.016,20.086,0.0,20.086,0.0,8,kg,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,784,ARE,United Arab Emirates,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",76752128851.262,,76752128851.262,1705064.579,0.0,1705064.579,0.0,8,kg,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,788,TUN,Tunisia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",43440013.784,,43440013.784,712.0,712.0,712.0,0.0,8,kg,8,kg,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,792,TUR,Türkiye,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",30016830926.0,29914399459.5,30016830926.0,499083.95,499083950.0,,0.0,8,kg,15,g,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,800,UGA,Uganda,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",1899770346.2,,1899770346.2,41673.431,41673431.1,80625.32,0.0,8,kg,15,g,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,804,UKR,Ukraine,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",78244017.18,,78244017.18,1244.962,1244961.509,1246.104,0.0,8,kg,15,g,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,807,MKD,North Macedonia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",3781724.244,,3781724.244,59.68,59680.0,59.044,0.0,8,kg,15,g,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,818,EGY,Egypt,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",139176839.144,,139176839.144,2265.197,0.0,2265.197,0.0,8,kg,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,826,GBR,United Kingdom,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",48024108167.988,,48024108167.988,770300.969,770300969.0,770090.454,0.0,8,kg,15,g,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,834,TZA,United Rep. of Tanzania,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",11522.39,10413.46,11522.39,1.134,1133.7,,0.0,8,kg,15,g,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,842,USA,USA,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",15104622087.0,15098414176.0,15104622087.0,250522.613,0.0,250522.603,0.0,8,kg,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,854,BFA,Burkina Faso,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",2515.558,,2515.558,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,858,URY,Uruguay,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4981.07,4674.24,4981.07,0.15,0.15,0.15,0.0,8,kg,8,kg,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,860,UZB,Uzbekistan,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4208520.0,,4208520.0,77.299,77299.13,77.299,0.0,8,kg,15,g,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,882,WSM,Samoa,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",16039.319,,16039.319,1.942,0.0,1.942,0.0,8,kg,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,894,ZMB,Zambia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",142591.929,,142591.929,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2024-01-01,2024,1,20240101,2024,A,2024,52,M,Import,8,ALB,Albania,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",14014959.022,,14014959.022,180.5,180.5,180.5,0.0,8,kg,8,kg,False,True,False,4
2024-01-01,2024,1,20240101,2024,A,2024,52,M,Import,24,AGO,Angola,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4989.16,,4989.16,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2024-01-01,2024,1,20240101,2024,A,2024,52,M,Import,28,ATG,Antigua and Barbuda,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",2362.122,,2362.122,1.37,18.0,1.37,0.0,8,kg,5,u,False,True,False,4
2024-01-01,2024,1,20240101,2024,A,2024,52,M,Import,31,AZE,Azerbaijan,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",3312934649.2,,3312934649.2,41078.92,41078920.14,,0.0,8,kg,15,g,False,True,False,4
2024-01-01,2024,1,20240101,2024,A,2024,52,M,Import,32,ARG,Argentina,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",24805.33,23971.04,24805.33,0.79,0.79,0.79,0.0,8,kg,8,kg,False,True,False,4
2024-01-01,2024,1,20240101,2024,A,2024,52,M,Import,36,AUS,Australia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",6531523921.579,6518541718.603,6531523921.579,98852.105,0.0,,0.0,8,kg,-1,,False,True,False,4
2024-01-01,2024,1,20240101,2024,A,2024,52,M,Import,40,AUT,Austria,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",1683643866.263,,1683643866.263,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2024-01-01,2024,1,20240101,2024,A,2024,52,M,Import,44,BHS,Bahamas,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",12687.0,,12687.0,1.098,0.0,1.098,0.0,8,kg,-1,,False,True,False,4
2024-01-01,2024,1,20240101,2024,A,2024,52,M,Import,48,BHR,Bahrain,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",316299676.876,,316299676.876,4268.261,4268261.17,4443.545,0.0,8,kg,15,g,False,True,False,4
2024-01-01,2024,1,20240101,2024,A,2024,52,M,Import,51,ARM,Armenia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",5943259912.44,,5943259912.44,85175.006,85175.006,198601.356,0.0,8,kg,8,kg,False,True,False,4
2024-01-01,2024,1,20240101,2024,A,2024,52,M,Import,52,BRB,Barbados,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",2626.0,,2626.0,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2024-01-01,2024,1,20240101,2024,A,2024,52,M,Import,56,BEL,Belgium,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",593763292.301,,593763292.301,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2024-01-01,2024,1,20240101,2024,A,2024,52,M,Import,60,BMU,Bermuda,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",7248.04,,7248.04,14.98,14.98,14.98,0.0,8,kg,8,kg,False,True,False,4
2024-01-01,2024,1,20240101,2024,A,2024,52,M,Import,68,BOL,Bolivia (Plurinational State of),0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",255851.0,250085.0,255851.0,3.908,0.0,,0.0,8,kg,-1,,False,True,False,4
2024-01-01,2024,1,20240101,2024,A,2024,52,M,Import,70,BIH,Bosnia Herzegovina,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",1184868.028,,1184868.028,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2024-01-01,2024,1,20240101,2024,A,2024,52,M,Import,76,BRA,Brazil,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",6890872.0,6833075.0,6890872.0,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2024-01-01,2024,1,20240101,2024,A,2024,52,M,Import,96,BRN,Brunei Darussalam,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",1713492.929,,1713492.929,45.0,45.0,45.0,0.0,8,kg,8,kg,False,True,False,4
2024-01-01,2024,1,20240101,2024,A,2024,52,M,Import,100,BGR,Bulgaria,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",210301323.817,,210301323.817,2755.837,0.0,2769.89,0.0,8,kg,-1,,False,True,False,4
2024-01-01,2024,1,20240101,2024,A,2024,52,M,Import,116,KHM,Cambodia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",165153666.04,,165153666.04,2516.5,2516.5,2516.5,0.0,8,kg,8,kg,False,True,False,4
2024-01-01,2024,1,20240101,2024,A,2024,52,M,Import,124,CAN,Canada,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",,9322316010.858,9322316010.858,211533.604,0.0,211533.604,0.0,8,kg,-1,,False,True,False,4
2024-01-01,2024,1,20240101,2024,A,2024,52,M,Import,136,CYM,Cayman Isds,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",23040799.211,,23040799.211,353.037,0.0,353.037,0.0,8,kg,-1,,False,True,False,4
2024-01-01,2024,1,20240101,2024,A,2024,52,M,Import,140,CAF,Central African Rep.,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",141075.94,,141075.94,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2024-01-01,2024,1,20240101,2024,A,2024,52,M,Import,144,LKA,Sri Lanka,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4397261.938,,4397261.938,67.252,0.0,67.252,0.0,8,kg,-1,,False,True,False,4
2024-01-01,2024,1,20240101,2024,A,2024,52,M,Import,152,CHL,Chile,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",82274.39,76339.25,82274.39,10.415,0.0,10.415,0.0,8,kg,-1,,False,True,False,4
2024-01-01,2024,1,20240101,2024,A,2024,52,M,Import,156,CHN,China,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",102710597652.0,,102710597652.0,1380568.402,1380568402.0,1380568.402,0.0,8,kg,15,g,False,True,False,4
2024-01-01,2024,1,20240101,2024,A,2024,52,M,Import,170,COL,Colombia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",22970.0,,22970.0,1.91,1.91,1.91,0.0,8,kg,8,kg,False,True,False,4
2024-01-01,2024,1,20240101,2024,A,2024,52,M,Import,188,CRI,Costa Rica,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4322132.03,,4322132.03,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2024-01-01,2024,1,20240101,2024,A,2024,52,M,Import,191,HRV,Croatia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",186477121.0,,186477121.0,2496.651,0.0,2530.118,0.0,8,kg,-1,,False,True,False,4
2024-01-01,2024,1,20240101,2024,A,2024,52,M,Import,196,CYP,Cyprus,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",12485219.64,,12485219.64,157.176,157176.0,,0.0,8,kg,15,g,False,True,False,4
2024-01-01,2024,1,20240101,2024,A,2024,52,M,Import,203,CZE,Czechia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",230643722.0,226550491.0,230643722.0,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2024-01-01,2024,1,20240101,2024,A,2024,52,M,Import,204,BEN,Benin,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",11111181.005,,11111181.005,6735.75,6735.75,6735.75,0.0,8,kg,8,kg,False,True,False,4
2024-01-01,2024,1,20240101,2024,A,2024,52,M,Import,208,DNK,Denmark,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",25939609.756,,25939609.756,1440.573,1440573.0,,0.0,8,kg,15,g,False,True,False,4
2024-01-01,2024,1,20240101,2024,A,2024,52,M,Import,214,DOM,Dominican Rep.,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",303597228.305,291893688.186,303597228.305,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2024-01-01,2024,1,20240101,2024,A,2024,52,M,Import,218,ECU,Ecuador,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",297810.437,250662.007,297810.437,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2024-01-01,2024,1,20240101,2024,A,2024,52,M,Import,222,SLV,El Salvador,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",303151.71,,303151.71,13.942,0.0,13.942,0.0,8,kg,-1,,False,True,False,4
