refYear,reporterCode,reporterISO,reporterDesc,classificationCode,cmdCode,cmdDesc,qtyUnitCode,qtyUnitAbbr,qty,altQtyUnitCode,altQtyUnitAbbr,altQty,netWgt,grossWgt,cifvalue,fobvalue,primaryValue,legacyEstimationFlag
2019,554,NZL,New Zealand,H5,2709,Crude petroleum oil,8,kg,5258977374.289,-1,kg,0.0,5258977374.289,5270751776.0,2803287935.608,2691414680.4,2803287935.608,6
2019,558,NIC,Nicaragua,H5,2709,Crude petroleum oil,8,kg,490589220.0,8,kg,490589220.0,490589220.0,0.0,267439333.3,0.0,267439333.3,0
2019,579,NOR,Norway,H5,2709,Crude petroleum oil,8,kg,3489893580.0,-1,kg,0.0,3489893580.0,0.0,1713564769.952,0.0,1713564769.952,0
2019,586,PAK,Pakistan,H5,2709,Crude petroleum oil,8,kg,8360213000.0,21,1000 KG,8360213.0,8360213000.0,0.0,3908363642.0,0.0,3908363642.0,0
2019,598,PNG,Papua New Guinea,H5,2709,Crude petroleum oil,8,kg,190531144.0,7,l,190531144.0,190531144.0,0.0,80717856.744,0.0,80717856.744,0
2019,600,PRY,Paraguay,H5,2709,Crude petroleum oil,8,kg,8284.0,8,kg,8284.0,8284.0,0.0,36739.0,28610.0,36739.0,0
2019,604,PER,Peru,H5,2709,Crude petroleum oil,8,kg,5282233185.615,-1,kg,0.0,6832030.25,0.0,2482729235.74,2379834260.72,2482729235.74,6
2019,608,PHL,Philippines,H5,2709,Crude petroleum oil,8,kg,9694160712.57,19,BBL,60969564.23,9694160712.57,8295448433.88,3468547917.0,3389722448.0,3468547917.0,0
2019,616,POL,Poland,H5,2709,Crude petroleum oil,8,kg,26260488604.223,-1,kg,0.0,26260488604.223,0.0,11966871843.0,0.0,11966871843.0,6
2019,620,PRT,Portugal,H5,2709,Crude petroleum oil,8,kg,11203549852.0,8,kg,11203549852.0,11203549852.0,0.0,5437114694.338,0.0,5437114694.338,0
2019,634,QAT,Qatar,H4,2709,Crude petroleum oil,8,kg,180691941.35,8,kg,180691941.35,180691941.35,0.0,130667560.249,0.0,130667560.249,0
2019,642,ROU,Romania,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,0.0,0.0,4102503026.83,0.0,4102503026.83,6
2019,643,RUS,Russian Federation,H5,2709,Crude petroleum oil,8,kg,251566.0,8,kg,251566.0,251566.0,0.0,80552.0,0.0,80552.0,0
2019,646,RWA,Rwanda,H4,2709,Crude petroleum oil,8,kg,50.0,8,kg,50.0,50.0,0.0,136.51,0.0,136.51,0
2019,686,SEN,Senegal,H5,2709,Crude petroleum oil,8,kg,767522000.0,8,kg,767522000.0,767522000.0,0.0,403322193.171,0.0,403322193.171,0
2019,688,SRB,Serbia,H5,2709,Crude petroleum oil,8,kg,2413552805.0,8,kg,2413552805.0,2413552805.0,0.0,1133886814.0,1128049330.0,1133886814.0,0
2019,690,SYC,Seychelles,H5,2709,Crude petroleum oil,8,kg,377.5,8,kg,377.5,377.5,0.0,9167.179,0.0,9167.179,0
2019,699,IND,India,H5,2709,Crude petroleum oil,8,kg,220115040978.987,-1,kg,0.0,220115040978.987,0.0,101948596916.839,0.0,101948596916.839,6
2019,702,SGP,Singapore,H5,2709,Crude petroleum oil,8,kg,48754418857.129,-1,kg,0.0,48754418857.129,0.0,24222270670.638,0.0,24222270670.638,6
2019,703,SVK,Slovakia,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,6832030.25,0.0,2293567254.156,2293567254.156,2293567254.156,0
2019,704,VNM,Viet Nam,H5,2709,Crude petroleum oil,8,kg,8149617224.431,-1,kg,0.0,8149617224.431,0.0,3809032757.01,0.0,3809032757.01,6
2019,705,SVN,Slovenia,H5,2709,Crude petroleum oil,8,kg,65881300.0,8,kg,65881300.0,65881300.0,0.0,42941840.71,0.0,42941840.71,0
2019,710,ZAF,South Africa,H5,2709,Crude petroleum oil,8,kg,18207306239.4,-1,kg,0.0,18207306239.4,0.0,0.0,8918596215.067,8918596215.067,0
2019,716,ZWE,Zimbabwe,H5,2709,Crude petroleum oil,8,kg,2755.0,12,m³,2537.0,2755.0,0.0,11989.75,0.0,11989.75,0
2019,724,ESP,Spain,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,6832030.25,0.0,29993206448.019,0.0,29993206448.019,0
2019,748,SWZ,Eswatini,H5,2709,Crude petroleum oil,8,kg,11662.75,8,kg,11662.75,11662.75,0.0,34075.77,0.0,34075.77,0
2019,752,SWE,Sweden,H5,2709,Crude petroleum oil,8,kg,16871729086.743,-1,kg,0.0,16871729086.743,0.0,8117039886.1,0.0,8117039886.1,6
2019,757,CHE,Switzerland,H5,2709,Crude petroleum oil,8,kg,2738910000.0,7,l,3320069000.0,2738910000.0,0.0,1307794432.469,0.0,1307794432.469,0
2019,762,TJK,Tajikistan,H4,2709,Crude petroleum oil,8,kg,20965000.0,8,kg,20965000.0,20965000.0,0.0,7011617.0,0.0,7011617.0,0
2019,764,THA,Thailand,H5,2709,Crude petroleum oil,8,kg,7141224974.0,7,l,48190795273.0,6832030.25,0.0,21194651405.887,0.0,21194651405.887,0
2019,768,TGO,Togo,H5,2709,Crude petroleum oil,8,kg,40000.0,8,kg,40000.0,40000.0,0.0,20486.196,17208.406,20486.196,0
2019,776,TON,Tonga,H5,2709,Crude petroleum oil,8,kg,843.0,7,l,843.0,843.0,0.0,734.711,0.0,734.711,0
2019,780,TTO,Trinidad and Tobago,H4,2709,Crude petroleum oil,8,kg,29.0,12,m³,14.0,29.0,0.0,714.07,0.0,714.07,0
2019,784,ARE,United Arab Emirates,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,0.0,0.0,27750559170.739,0.0,27750559170.739,0
2019,788,TUN,Tunisia,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,6832030.25,0.0,18370664.453,0.0,18370664.453,6
2019,800,UGA,Uganda,H5,2709,Crude petroleum oil,8,kg,6860.0,8,kg,6860.0,6860.0,0.0,7894.51,0.0,7894.51,0
2019,804,UKR,Ukraine,H4,2709,Crude petroleum oil,8,kg,790627611.8,8,kg,790627611.8,790627611.8,0.0,412400721.08,0.0,412400721.08,0
2019,807,MKD,North Macedonia,H5,2709,Crude petroleum oil,8,kg,25.795,-1,kg,0.0,25.795,0.0,12.43,0.0,12.43,6
2019,818,EGY,Egypt,H4,2709,Crude petroleum oil,8,kg,5971217926.178,-1,kg,0.0,5971217926.178,0.0,2877364104.008,0.0,2877364104.008,6
2019,826,GBR,United Kingdom,H5,2709,Crude petroleum oil,8,kg,49925191123.714,-1,kg,0.0,49925191123.714,0.0,24535364821.209,0.0,24535364821.209,6
2019,834,TZA,United Rep. of Tanzania,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,0.0,0.0,1693.85,0.0,1693.85,6
2019,842,USA,USA,H5,2709,Crude petroleum oil,8,kg,274700748642.777,-1,kg,0.0,274700748642.777,0.0,132370662612.0,126894686866.0,132370662612.0,6
2019,858,URY,Uruguay,H5,2709,Crude petroleum oil,8,kg,2097912000.0,8,kg,2097912000.0,2097912000.0,0.0,990988777.0,959980795.0,990988777.0,0
2019,860,UZB,Uzbekistan,H5,2709,Crude petroleum oil,8,kg,194772250.0,21,1000 KG,194772.25,194772250.0,0.0,100545606.0,0.0,100545606.0,0
2019,882,WSM,Samoa,H4,2709,Crude petroleum oil,8,kg,53791.0,7,l,53791.0,53791.0,0.0,107476.09,0.0,107476.09,0
2019,887,YEM,Yemen,H5,2709,Crude petroleum oil,8,kg,74702.0,19,BBL,74702.0,74702.0,0.0,103274.966,0.0,103274.966,0
2019,894,ZMB,Zambia,H5,2709,Crude petroleum oil,8,kg,6975453.0,7,l,6975453.0,6832030.25,0.0,504084512.275,0.0,504084512.275,0
2020,20,AND,Andorra,H5,2709,Crude petroleum oil,8,kg,850.0,8,kg,850.0,850.0,0.0,729.64,0.0,729.64,0
2020,24,AGO,Angola,H5,2709,Crude petroleum oil,8,kg,6253.285,-1,kg,0.0,6253.285,0.0,3048.586,0.0,3048.586,6
2020,31,AZE,Azerbaijan,H5,2709,Crude petroleum oil,8,kg,180613984.2,8,kg,180613984.2,180613984.2,0.0,58678695.03,0.0,58678695.03,0
2020,32,ARG,Argentina,H5,2709,Crude petroleum oil,8,kg,1.0,8,kg,1.0,1.0,0.0,39.72,1.0,39.72,0
2020,36,AUS,Australia,H5,2709,Crude petroleum oil,8,kg,14883039301.0,7,l,14883039301.0,6832030.25,0.0,4692517570.247,4433521291.341,4692517570.247,0
2020,40,AUT,Austria,H5,2709,Crude petroleum oil,8,kg,7462835800.0,8,kg,7462835800.0,7462835800.0,0.0,2482111232.796,0.0,2482111232.796,0
2020,44,BHS,Bahamas,H5,2709,Crude petroleum oil,8,kg,623000.0,8,kg,623000.0,623000.0,0.0,11490.0,0.0,11490.0,0
2020,48,BHR,Bahrain,H5,2709,Crude petroleum oil,8,kg,8645162460.6,-1,kg,0.0,8645162460.6,0.0,2776474656.04,0.0,2776474656.04,0
2020,56,BEL,Belgium,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,6832030.25,0.0,8857143647.778,0.0,8857143647.778,0
2020,64,BTN,Bhutan,H5,2709,Crude petroleum oil,8,kg,1820.0,8,kg,1820.0,1820.0,0.0,4208.166,0.0,4208.166,0
2020,68,BOL,Bolivia (Plurinational State of),H5,2709,Crude petroleum oil,8,kg,10.0,12,m³,1.3,10.0,0.0,28.59,5.0,28.59,0
2020,70,BIH,Bosnia Herzegovina,H5,2709,Crude petroleum oil,8,kg,496311.0,8,kg,496311.0,496311.0,0.0,223068.47,0.0,223068.47,0
2020,72,BWA,Botswana,H5,2709,Crude petroleum oil,8,kg,7530468.0,8,kg,7530468.0,7624057.0,0.0,3617157.38,0.0,3617157.38,0
2020,76,BRA,Brazil,H5,2709,Crude petroleum oil,8,kg,6639268733.559,-1,kg,0.0,6639268733.559,0.0,2761144320.0,2613733600.0,2761144320.0,6
2020,84,BLZ,Belize,H5,2709,Crude petroleum oil,8,kg,19.56,8,kg,19.56,19.56,0.0,138.88,0.0,138.88,0
2020,96,BRN,Brunei Darussalam,H5,2709,Crude petroleum oil,8,kg,5638608809.0,8,kg,5638608809.0,5638608809.0,0.0,1461485457.64,0.0,1461485457.64,0
2020,100,BGR,Bulgaria,H5,2709,Crude petroleum oil,8,kg,4858518900.0,8,kg,4858518900.0,4858518900.0,0.0,1470862289.343,0.0,1470862289.343,0
2020,104,MMR,Myanmar,H5,2709,Crude petroleum oil,8,kg,184199.33,-1,kg,0.0,184199.33,0.0,60076.99,0.0,60076.99,6
2020,108,BDI,Burundi,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,6832030.25,0.0,6316.921,0.0,6316.921,0
2020,112,BLR,Belarus,H5,2709,Crude petroleum oil,8,kg,12057063130.658,-1,kg,0.0,12057063130.658,0.0,3890870400.0,0.0,3890870400.0,6
2020,120,CMR,Cameroon,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,6832030.25,0.0,2714.73,0.0,2714.73,0
2020,124,CAN,Canada,H5,2709,Crude petroleum oil,8,kg,25940060901.776,-1,kg,0.0,25940060901.776,0.0,74109906.29699999,8460404183.547,8460404183.547,6
2020,136,CYM,Cayman Isds,H5,2709,Crude petroleum oil,8,kg,180873.04,-1,kg,0.0,180873.04,0.0,58992.114,0.0,58992.114,6
2020,140,CAF,Central African Rep.,H4,2709,Crude petroleum oil,8,kg,908000.0,8,kg,908000.0,908000.0,0.0,327347.809,0.0,327347.809,0
2020,144,LKA,Sri Lanka,H5,2709,Crude petroleum oil,8,kg,1666851642.42,8,kg,1666851642.42,1666851642.42,0.0,404880035.277,0.0,404880035.277,0
2020,152,CHL,Chile,H5,2709,Crude petroleum oil,8,kg,7374271807.508,-1,kg,0.0,7374271807.508,0.0,2319341891.81,2114075156.67,2319341891.81,6
2020,156,CHN,China,H5,2709,Crude petroleum oil,8,kg,542006688757.0,8,kg,542006688757.0,542006688757.0,0.0,178452854859.0,0.0,178452854859.0,0
2020,170,COL,Colombia,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,0.0,0.0,25024697.59,23764558.87,25024697.59,6
2020,178,COG,Congo,H5,2709,Crude petroleum oil,8,kg,91.0,8,kg,91.0,91.0,0.0,461.76,0.0,461.76,0
